time,latency,ploss
2019-05-21 02:24:22.227016,0.0616125438524,0.0
2019-05-21 02:24:29.755972,0.058727533921,0.0
2019-05-21 02:24:37.286684,0.0539179884869,0.0
2019-05-21 02:24:44.817704,0.0552804781043,0.0
2019-05-21 02:24:52.353101,0.0604602396488,0.0
2019-05-21 02:24:59.889087,0.0537734757299,0.0
2019-05-21 02:25:07.416568,0.0531466629194,0.0
2019-05-21 02:25:14.944476,0.0635592108187,0.0
2019-05-21 02:25:22.473205,0.0583908454232,0.0
2019-05-21 02:25:30.040981,0.0544275926507,0.0
2019-05-21 02:25:37.535590,0.0569826623668,0.0
2019-05-21 02:25:45.064493,0.0611508721891,0.0
2019-05-21 02:25:52.593399,0.059195826451,0.0
2019-05-21 02:26:00.152137,0.0544179626133,0.0
2019-05-21 02:26:07.660564,0.0618453233138,0.0
2019-05-21 02:26:15.187631,0.0584656362948,0.0
2019-05-21 02:26:22.717872,0.0592829870141,0.0
2019-05-21 02:26:30.247699,0.0551676352819,0.0
2019-05-21 02:26:37.775969,0.0620544164076999,0.0
2019-05-21 02:26:45.306308,0.0631452021390999,0.0
2019-05-21 02:26:52.832567,0.0611093873563,0.0
2019-05-21 02:27:00.368942,0.0550869029501,0.0
2019-05-21 02:27:07.897231,0.0625204107036,0.0
2019-05-21 02:27:15.433648,0.0586731537529,0.0
2019-05-21 02:27:22.967247,0.0543250208316,0.0
2019-05-21 02:27:30.496715,0.0564593646837,0.0
2019-05-21 02:27:38.026046,0.0628041806428,0.0
2019-05-21 02:27:45.553576,0.0588729070581,0.0
2019-05-21 02:27:53.081717,0.0541722774506,0.0
2019-05-21 02:28:00.611136,0.0531508093295,0.0
2019-05-21 02:28:08.151393,0.0603745294654,0.0
2019-05-21 02:28:15.676708,0.0558881858985,0.0
2019-05-21 02:28:23.205938,0.0544710854689,0.0
2019-05-21 02:28:30.738848,0.0580437390701,0.0
2019-05-21 02:28:38.266246,0.0599620756896,0.0
2019-05-21 02:28:45.797172,0.0558976608774,0.0
2019-05-21 02:28:53.325995,0.0549232545106,0.0
2019-05-21 02:29:00.859958,0.0592329502106,0.0
2019-05-21 02:29:08.387773,0.0614579864169999,0.0
2019-05-21 02:29:15.916669,0.056767007579,0.0
2019-05-21 02:29:23.446354,0.0545004554417,0.0
2019-05-21 02:29:30.973797,0.0590367006219,0.0
2019-05-21 02:29:38.503852,0.0632205631422,0.0
2019-05-21 02:29:46.037272,0.0583868545035,0.0
2019-05-21 02:29:53.566476,0.0546008918595999,0.0
2019-05-21 02:30:01.094613,0.0599860108417,0.0
2019-05-21 02:30:08.624482,0.0636433859666,0.0
2019-05-21 02:30:16.156444,0.0573165727698,0.0
2019-05-21 02:30:23.686220,0.052151804385,0.0
2019-05-21 02:30:31.212781,0.0593726323998,0.0
